pass_id	note_id	chapter	chapter_title	anchor_type	manuscript_anchor	source_ids	claim_ids	source_count	claim_count	compressed_cluster_id	expanded_note	page_anchor_status	final_note_status
I-0267	N08.010	08	Microsoft, OpenAI, and the Cloud Bargain	continuity_stitch_source_lane	> Source lane (I-0248): S-0002 S-0115 S-0116 S-0117 S-0121	S-0002;S-0115;S-0116;S-0117;S-0121		5	0	CL-01866	S-0002 - Attention Is All You Need (Vaswani et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/1706.03762) | S-0115 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0115_palm-arxiv-abs.html) | S-0116 - Gemini: A Family of Highly Capable Multimodal Models (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0116_gemini-arxiv-abs.html) | S-0117 - Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0117_gemini15-arxiv-abs.html) | S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.001	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	Before Bard and Gemini, there was PaLM: the Pathways Language Model. The PaLM paper presented a 540-billion-parameter dense Transformer language model trained with Google's Pathways system. S-0115 In the book's earlier s	S-0115		1	0	CL-00327	S-0115 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0115_palm-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.002	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	PaLM also showed that the race was not only about parameters. The paper tied model scale to a training system and to the broader Pathways direction. S-0115 That is why Google's story belongs between the Microsoft/OpenAI	S-0115		1	0	CL-00327	S-0115 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0115_palm-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.003	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	Bard was Google's first public answer after ChatGPT made the chat interface culturally legible. Google's March 2023 Bard post described it as an early experiment that let users collaborate with generative AI and explicit	S-0118		1	0	CL-00330	S-0118 - Sign up to try Bard from Google (Google; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0118_try-bard-google-blog.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.004	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	The launch posture was cautious. Bard was not presented as the final form of Google's language-model future. It was a controlled surface, a way to let users ask for brainstorming, explanation, drafts, and everyday help.	S-0118		1	0	CL-00330	S-0118 - Sign up to try Bard from Google (Google; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0118_try-bard-google-blog.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.005	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	Gemini changed the shape of Google's story. In December 2023, Google and Google DeepMind introduced Gemini as a family of models built for multimodality, with Ultra, Pro, and Nano sizes. [S-0121; S-0116] The announcement	S-0121		1	0	CL-00324	S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.006	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	The Gemini technical report supported the family framing rather than a single-chatbot frame. It presented Gemini as a family of multimodal models and put text, image, audio, video, and code into the same strategic field.	S-0116		1	0	CL-00328	S-0116 - Gemini: A Family of Highly Capable Multimodal Models (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0116_gemini-arxiv-abs.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.007	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	Gemini 1.5 sharpened one of Google's strongest product arguments: context length. The Gemini 1.5 technical report framed the model around multimodal understanding across very long contexts. S-0117 Google's May 2024 produ	S-0117;S-0123;S-0124		3	0	CL-01100	S-0117 - Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context (Google DeepMind; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0117_gemini15-arxiv-abs.html) | S-0123 - Get more done with Gemini: Try 1.5 Pro and more intelligent features (Google; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0123_gemini-may-2024-update.html) | S-0124 - Gemini 1.5 Pro updates, 1.5 Flash debut and Gemma updates (Google; developer blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0124_gemini-gemma-developer-updates-may-2024.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.008	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	Google's infrastructure story cannot be reduced to TPUs, but TPUs are the visible symbol of a deeper strategic choice. The Gemini launch materials tied Gemini training to Google's AI-optimized infrastructure and named TP	S-0115;S-0121		2	0	CL-00710	S-0115 - PaLM: Scaling Language Modeling with Pathways (Chowdhery et al.; arXiv abs local capture; primary; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0115_palm-arxiv-abs.html) | S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.009	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	Bard's early positioning as a complement to Search makes sense in that light. S-0118 Gemini's later spread across app, cloud, and Workspace surfaces makes sense too. [S-0122; S-0123] Google needed a path that did not fra	S-0118		1	0	CL-00330	S-0118 - Sign up to try Bard from Google (Google; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0118_try-bard-google-blog.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.010	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	"By 2025, Google was no longer only explaining Gemini as multimodal and long-context. The Gemini 2.5 product framing emphasized ""thinking"" and positioned Gemini 2.5 Pro as a major model update. S-0119 For this chapter, th"	S-0119		1	0	CL-00331	S-0119 - Gemini 2.5: Our newest Gemini model with thinking (Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0119_gemini-model-thinking-updates-march-2025.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.011	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	The model-card page is useful but dangerous. It can point to the breadth of Google's model-family documentation, but because model-card pages can update, it should not be used as a blind source for exact cutoff-day model	S-0120		1	0	CL-00323	S-0120 - Google DeepMind model cards (Google DeepMind; model-card page local capture; primary vendor with mutable-page caveat; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0120_deepmind-model-cards.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.012	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	The same rule applies to pricing. The Gemini Developer API pricing snapshot is already in the source ledger and should be used later for economics with care. S-0061 Pricing pages mix free tiers, paid tiers, batch discoun	S-0061		1	0	CL-00327	S-0061 - Gemini Developer API Pricing (Google AI for Developers; pricing page; primary; accessed 2026-05-24; https://ai.google.dev/gemini-api/docs/pricing) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.013	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	Gemini also had a second audience: not the consumer asking a question in an app, but the developer deciding where to build. That audience changes the stakes. A consumer assistant competes for habit and trust. A developer	S-0121;S-0124		2	0	CL-00710	S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | S-0124 - Gemini 1.5 Pro updates, 1.5 Flash debut and Gemma updates (Google; developer blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0124_gemini-gemma-developer-updates-may-2024.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
I-0267	N09.014	09	Google and DeepMind Wake the Sleeping Giant	body_or_heading_cue	DeepMind complicated this in a useful way. It gave Google a research brand with mythic force: AlphaGo, AlphaFold, reinforcement learning, scientific ambition, and a culture that seemed less like advertising infrastructur	S-0121		1	0	CL-00324	S-0121 - Introducing Gemini: Google's most capable AI model (Google and Google DeepMind; product blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/google_deepmind/S-0121_google-gemini-ai-launch-blog.html) | Boundary: Placeholder expanded from I-0249; final page number awaits render pagination.	manuscript_anchor_ready__render_page_number_pending	expanded_from_placeholder
