pass_id	page	zone	text_chars	image_count	drawing_count	residue_hits	front_back_process_hits	blank_like	sample_text
I-0312	285	body	6093	0	109	0	0	no	level source support. Blocked claims: Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence- level source support. live rank, safety, deployment, revenue, productivity, ma
I-0312	286	body	392	0	24	0	0	no	adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence- level source support. universal model quality without sentence- level source support. revenue, productivity, market share, roadmap delivery, or universal model
I-0312	287	body	1921	0	2	0	0	no	Chapter 12: Anthropic, Claude, and the Plural Frontier The frontier then becomes plural: Claude supplies the behavior-to-action arc while Mistral, xAI, Cohere, and AI21 test other constraints. 12. Anthropic, Claude, and the Plural Frontier Chapter 12 now has one job: show how the frontier widened af
I-0312	288	body	1224	0	2	0	0	no	That distinction matters because the frontier race was not only a race to larger models. It was a race to stable behavior under pressure. A model that can summarize, code, reason, search, and use tools is useful only if users can form expectations about it. Will it answer? Will it refuse? Will it as
I-0312	289	body	1347	1	4	0	0	no	Constitutional AI as Product Grammar F12.01 / A-0094 - Figure 12.1 - Constitutional AI As Behavior Grammar. Written principles, critique/revision, AI feedback, and evaluation loops can shape assistant behavior, but they do not prove solved alignment or moral guarantees. Figure 12.1 - Constitutional 
I-0312	290	body	2265	0	2	0	0	no	For a business reader, the important mechanism is feedback substitution. Human preference data is expensive, slow, inconsistent, and hard to scale. RLHF showed that human comparisons could move model behavior toward instructions and user preferences. Constitutional AI asked whether some of that supe
I-0312	291	body	1339	1	4	0	0	no	The Claude 3 Family Makes A Product Line F12.02 / A-0095 - Figure 12.2 - Claude Becomes A Product Family. Haiku, Sonnet, Opus, computer use, Claude Code, and Claude 4 mark release surfaces and product positioning, not permanent best-model status. Figure 12.2 - Claude Becomes A Product Family. Haiku,
I-0312	292	body	2340	0	2	0	0	no	"This was the same industrial pattern that would appear across the frontier market. Model labs began packaging intelligence as a menu. The old question, ""Which model is best?"" became less useful than a procurement question: best for what workload, what latency, what price, what context length, what r"
I-0312	293	body	2457	0	2	0	0	no	Sonnet Becomes The Workhorse The Claude 3.5 Sonnet launch in June 2024 sharpened the product line. Anthropic presented Claude 3.5 Sonnet as the first release in the Claude 3.5 family, available through Claude.ai, the Anthropic API, Amazon Bedrock, and Google Cloud's Vertex AI, and positioned it arou
I-0312	294	body	2473	0	2	0	0	no	That action loop is why safety and usability collide. A refusal error in chat may annoy the user. A bad action in a tool environment can change files, spend money, leak data, or create operational risk. Anthropic's safety identity therefore becomes more relevant, not less, as Claude moves from chat 
I-0312	295	body	739	0	2	0	0	no	terminal-based agentic coding tool alongside Claude 3.7 Sonnet, and that the tool concentrated the work loop around repository context, bounded actions, tests, and human supervision. [S-0022] The timing is important. Claude 3.7 Sonnet appeared after the ChatGPT interface shock, after GPT-4 made mult
I-0312	296	body	1335	1	4	0	0	no	Claude 4 and the Agentic Frontier F12.03 / A-0096 - Figure 12.3 - From Assistant To Action Surface. Anthropic's computer-use, MCP, and Claude Code materials show a move toward tool-connected assistants, with permissions and review as part of the system. Figure 12.3 - From Assistant To Action Surface
I-0312	297	body	2475	0	2	0	0	no	own source. The chapter can use them to show what the company wanted Claude to be. It should not convert them into neutral proof of model superiority. The most tempting lines in the Claude 4 announcement are benchmark lines. They make for easy drama. They also sit directly inside the book's existing
I-0312	298	body	895	1	4	0	0	no	harnesses, review, and the productivity trap. A reader should leave this chapter understanding why Anthropic's identity made action risky and central; the reader should enter Chapter 20 ready to watch the work loop itself. The Distribution Layer: APIs, Clouds, and Protocols F12.05 / A-0260-017 - Com
I-0312	299	body	1385	1	4	0	0	no	F12.06 / A-0260-018 - Claude is a model-family product surface Figure 12.x - Claude Product Surface. source-bound screenshot slot for Claude's product/model-family source texture. Source: S-0007 local capture; provenance details are recorded in the project ledgers. Use note: source boundaries are re
I-0312	300	body	1631	0	2	0	0	no	The Model Context Protocol belongs in this layer. Anthropic introduced MCP in November 2024 as an open standard for connecting assistants to data sources and tools. [S-0055] In isolation, a protocol announcement can sound dry. Inside the Claude arc, it is a structural clue. Anthropic was not only im
I-0312	301	body	1404	1	4	0	0	no	What Claude Proves, And What It Does Not F12.04 / A-0097 - Figure 12.4 - The Tempting Claude Claims Are Not The Sourced Ones. Vendor launch pages and docs can show product direction, but outcome claims need benchmark, pricing, adoption, productivity, and safety evidence at the same scope. Figure 12.
I-0312	302	body	2155	0	2	0	0	no	What Claude does not prove is just as important. It does not prove that constitutional training solves alignment. It does not prove that benchmark leadership translates into deployed productivity. It does not prove that a model with tool use is autonomous in the human sense. It does not prove that a
I-0312	303	body	2148	0	2	0	0	no	The Plural Frontier Outside The Center The Race Outside the Center By the time the large-language-model race had acquired its familiar map, the map was already misleading. It showed OpenAI and Microsoft on one side, Google and DeepMind on another, Meta with open weights, Anthropic with safety and Cl
I-0312	304	body	2452	0	2	0	0	no	Mistral Makes Europe Technical Mistral AI arrived with an unusually clean message: Europe did not have to choose between symbolic sovereignty and technical seriousness. The company's first famous model, Mistral 7B, was not the biggest model of its era. Its importance was that a small model could be 
I-0312	305	body	2235	0	2	0	0	no	revenue. Mistral's later product language therefore became more enterprise- facing. Mistral Medium 3, announced on May 7, 2025, was presented as a frontier-class multimodal model balancing performance, lower cost, and deployability, with availability through Mistral's platform and named cloud or ent
I-0312	306	body	2479	0	2	0	0	no	information surface, and to Elon Musk's appetite for speed, spectacle, and contrarian branding. That combination was easy to ridicule and dangerous to underrate. The official Grok-1 open release is the cleanest place to start. In March 2024, xAI said it was releasing the weights and architecture of 
I-0312	307	body	2384	0	2	0	0	no	enterprise platform. xAI put Grok near X, where live public information, political argument, entertainment, and personal identity all collided. The advantage was freshness and distribution. The risk was that the model's social surface could make every failure feel public, ideological, or personal. F
I-0312	308	body	2221	0	2	0	0	no	positioning makes sense because many companies did not want a dazzling general assistant as much as they wanted a system that could answer from approved sources, handle multilingual users, and sit behind governance boundaries. The strongest version of this argument is not that Cohere was secretly wi
I-0312	309	body	2479	0	2	0	0	no	State space models and Transformer hybrids matter because the attention mechanism that made modern LLMs powerful also made long-context scaling expensive. Attention lets every token attend across a context, but that expressive freedom has computational costs. A hybrid architecture asks whether some 
I-0312	310	body	2254	0	2	0	0	no	StepFun, Reka, Aleph Alpha, or another lab enters this chapter in a later pass, it should enter through a sourced mechanism: a model card, technical report, benchmark-ready release, enterprise deployment, language-coverage result, architecture claim, or distribution surface that materially changes t
I-0312	311	body	2329	0	2	0	0	no	"This is not timid writing. It is the kind of writing that lets the book be serious. A weaker chapter would make every lab sound like a winner. A stronger chapter shows what each lab pressures and what remains unproved. That produces a more useful suspense: not ""which logo gets crowned?"" but ""which c"
I-0312	312	body	1248	0	3	0	0	no	That plural frontier is not comforting. It means no single story is enough. The model that wins a leaderboard can lose a procurement fight. The model that delights developers can fail an enterprise security review. The model that carries national hopes can still depend on foreign chips. The model th
I-0312	313	body	755	1	6	0	0	no	Chapter 12 Visual Portfolio These visuals are placed with Chapter 12, Anthropic, Claude, and the Plural Frontier, so the reader sees the evidence and memory aids beside the argument they serve. VX057 / A-0284-007 - Anthropic Claude acquired source_image for private-edition visual layer: Anthropic Cl
I-0312	314	body	572	1	6	0	0	no	VX058 / A-0284-008 - Anthropic Claude 4 acquired source_image for private-edition visual layer: Anthropic Claude 4. Categories: real_photo_screenshot_source_image. Source/provenance: https://www.anthropic.com/news/claude-4 Source note: source rights noted; Visual texture only; does not prove current
